2021-04-28 09:07:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 09:23:00;39;21;0;0;0;0;100;153;130;210;350;650
2021-04-28 09:24:00;0;34;0;26;0;0;100;152;130;302;350;650
2021-04-28 09:25:00;11;46;0;3;0;0;100;129;130;278;350;650
2021-04-28 09:26:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:21:00;48;2;0;10;0;0;100;200;130;270;350;650
2021-04-28 11:22:00;0;50;0;10;0;0;100;100;130;278;350;650
2021-04-28 11:23:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:24:00;0;40;0;20;0;0;100;109;130;302;350;650
2021-04-28 11:25:00;0;46;0;14;0;0;100;108;130;306;350;650
2021-04-28 11:26:00;0;59;0;1;0;0;100;107;130;210;350;650
2021-04-28 11:27:00;0;60;0;0;0;0;100;108;130;210;350;650
2021-04-28 11:28:00;0;60;0;0;0;0;100;102;130;210;350;650
2021-04-28 11:29:00;0;60;0;0;0;0;100;109;130;210;350;650
2021-04-28 11:30:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 11:31:00;0;60;0;0;0;0;100;107;130;210;350;650
2021-04-28 11:32:00;0;60;0;0;0;0;100;107;130;210;350;650
2021-04-28 11:33:00;0;60;0;0;0;0;100;102;130;210;350;650
2021-04-28 11:34:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 11:35:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:36:00;0;60;0;0;0;0;100;103;130;210;350;650
2021-04-28 11:37:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:38:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:39:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:40:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:41:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:42:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:43:00;0;60;0;0;0;0;100;105;130;210;350;650
2021-04-28 11:44:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:45:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:46:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:47:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:48:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:49:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:50:00;49;11;0;0;0;0;100;100;130;210;350;650
2021-04-28 11:51:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:08:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:36:00;2;55;0;3;0;0;100;105;130;294;350;650
2021-04-28 12:37:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:38:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:39:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:40:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:41:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:42:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:43:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:44:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:45:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:46:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:47:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:48:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:49:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:50:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 12:51:00;0;60;0;0;0;0;100;107;130;210;350;650
2021-04-28 12:52:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 12:53:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 12:54:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 12:55:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 12:56:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 12:57:00;0;60;0;0;0;0;100;105;130;210;350;650
2021-04-28 12:58:00;0;19;0;41;0;0;100;168;130;298;350;650
2021-04-28 12:59:00;0;11;1;48;0;0;100;183;200;322;350;650
2021-04-28 13:00:00;0;13;0;47;0;0;100;167;130;318;350;650
2021-04-28 13:01:00;0;9;0;51;0;0;100;192;130;334;350;650
2021-04-28 13:02:00;0;50;0;10;0;0;100;109;130;294;350;650
2021-04-28 13:03:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:04:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:05:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:06:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:07:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:08:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:09:00;0;60;0;0;0;0;100;113;130;210;350;650
2021-04-28 13:10:00;0;60;0;0;0;0;100;132;130;210;350;650
2021-04-28 13:11:00;0;60;0;0;0;0;100;106;130;210;350;650
2021-04-28 13:12:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:13:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:14:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:15:00;47;13;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:16:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:44:00;8;52;0;0;0;0;100;118;130;210;350;650
2021-04-28 13:45:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:46:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:47:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:48:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:49:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:50:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:51:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:52:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-28 13:53:00;0;26;0;34;0;0;100;143;130;274;350;650
2021-04-28 13:54:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 13:55:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-28 13:56:00;0;60;0;0;0;0;100;102;130;210;350;650
2021-04-28 13:57:00;0;60;0;0;0;0;100;119;130;210;350;650
2021-04-28 13:58:00;43;17;0;0;0;0;100;124;130;210;350;650
2021-04-28 13:59:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 16:06:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 16:22:00;53;7;0;0;0;0;100;151;130;210;350;650
2021-04-28 16:23:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 16:50:00;58;2;0;0;0;0;100;113;130;210;350;650
2021-04-28 16:51:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 17:39:00;52;8;0;0;0;0;100;122;130;210;350;650
2021-04-28 17:40:00;49;11;0;0;0;0;100;143;130;210;350;650
2021-04-28 17:41:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 19:48:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-28 21:55:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-29 00:02:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-29 02:09:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-29 04:16:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-29 06:23:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:09:00;37;23;0;0;0;0;100;101;130;210;350;650
2021-04-29 07:10:00;0;56;0;4;0;0;100;104;130;306;350;650
2021-04-29 07:11:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:12:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:13:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:14:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:15:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:16:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:17:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:18:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 07:19:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 07:20:00;0;44;1;14;1;0;100;106;200;294;399;650
2021-04-29 07:21:00;0;0;0;0;60;0;100;100;130;210;399;650
2021-04-29 07:22:00;0;1;0;0;59;0;100;200;130;210;417;650
2021-04-29 07:23:00;0;55;0;5;0;0;100;114;130;358;350;650
2021-04-29 07:24:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:25:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:26:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:27:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:28:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:29:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:30:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:31:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:32:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:33:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:34:00;0;58;0;2;0;0;100;104;130;282;350;650
2021-04-29 07:35:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 07:36:00;0;60;0;0;0;0;100;105;130;210;350;650
2021-04-29 07:37:00;0;60;0;0;0;0;100;153;130;210;350;650
2021-04-29 07:38:00;0;59;0;0;0;1;100;171;130;210;350;826
2021-04-29 07:39:00;0;56;0;4;0;0;100;177;130;274;350;650
2021-04-29 07:40:00;0;60;0;0;0;0;100;169;130;210;350;650
2021-04-29 07:41:00;0;60;0;0;0;0;100;161;130;210;350;650
2021-04-29 07:42:00;0;60;0;0;0;0;100;172;130;210;350;650
2021-04-29 07:43:00;0;60;0;0;0;0;100;178;130;210;350;650
2021-04-29 07:44:00;0;60;0;0;0;0;100;174;130;210;350;650
2021-04-29 07:45:00;0;60;0;0;0;0;100;122;130;210;350;650
2021-04-29 07:46:00;0;60;0;0;0;0;100;104;130;210;350;650
2021-04-29 07:47:00;0;60;0;0;0;0;100;104;130;210;350;650
2021-04-29 07:48:00;0;53;0;7;0;0;100;105;130;282;350;650
2021-04-29 07:49:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 07:50:00;15;45;0;0;0;0;100;102;130;210;350;650
2021-04-29 07:51:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:23:00;32;21;7;0;0;0;100;119;148;210;350;650
2021-04-29 08:24:00;0;54;5;0;0;1;100;118;155;210;350;682
2021-04-29 08:25:00;0;60;0;0;0;0;100;104;130;210;350;650
2021-04-29 08:26:00;0;40;5;15;0;0;100;161;178;274;350;650
2021-04-29 08:27:00;0;60;0;0;0;0;100;135;130;210;350;650
2021-04-29 08:28:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:29:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:30:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:31:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:32:00;0;60;0;0;0;0;100;121;130;210;350;650
2021-04-29 08:33:00;0;50;0;10;0;0;100;161;130;294;350;650
2021-04-29 08:34:00;0;50;0;10;0;0;100;185;130;258;350;650
2021-04-29 08:35:00;0;60;0;0;0;0;100;183;130;210;350;650
2021-04-29 08:36:00;0;28;22;10;0;0;100;170;197;262;350;650
2021-04-29 08:37:00;0;0;32;28;0;0;100;100;194;262;350;650
2021-04-29 08:38:00;0;0;10;50;0;0;100;100;200;270;350;650
2021-04-29 08:39:00;0;21;15;24;0;0;100;176;200;270;350;650
2021-04-29 08:40:00;0;60;0;0;0;0;100;174;130;210;350;650
2021-04-29 08:41:00;0;60;0;0;0;0;100;175;130;210;350;650
2021-04-29 08:42:00;0;38;0;22;0;0;100;192;130;282;350;650
2021-04-29 08:43:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 08:44:00;0;53;0;7;0;0;100;124;130;274;350;650
2021-04-29 08:45:00;0;36;0;24;0;0;100;155;130;382;350;650
2021-04-29 08:46:00;0;60;0;0;0;0;100;146;130;210;350;650
2021-04-29 08:47:00;0;60;0;0;0;0;100;138;130;210;350;650
2021-04-29 08:48:00;0;11;0;0;49;0;100;131;130;210;459;650
2021-04-29 08:49:00;0;1;0;0;59;0;100;200;130;210;473;650
2021-04-29 08:50:00;0;60;0;0;0;0;100;173;130;210;350;650
2021-04-29 08:51:00;0;60;0;0;0;0;100;146;130;210;350;650
2021-04-29 08:52:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:53:00;0;43;0;17;0;0;100;105;130;322;350;650
2021-04-29 08:54:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:55:00;0;60;0;0;0;0;100;105;130;210;350;650
2021-04-29 08:56:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:57:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:58:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 08:59:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 09:00:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 09:01:00;0;55;0;5;0;0;100;112;130;318;350;650
2021-04-29 09:02:00;45;10;0;5;0;0;100;120;130;302;350;650
2021-04-29 09:03:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-29 09:20:00;36;24;0;0;0;0;100;101;130;210;350;650
2021-04-29 09:21:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 09:22:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 09:23:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 09:24:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 09:25:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 09:26:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 09:27:00;0;60;0;0;0;0;100;102;130;210;350;650
2021-04-29 09:28:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 09:29:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 09:30:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 09:31:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 09:32:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 09:33:00;0;60;0;0;0;0;100;103;130;210;350;650
2021-04-29 09:34:00;0;60;0;0;0;0;100;103;130;210;350;650
2021-04-29 09:35:00;0;60;0;0;0;0;100;103;130;210;350;650
2021-04-29 09:36:00;0;55;0;4;0;1;100;115;130;302;350;1930
2021-04-29 09:37:00;0;60;0;0;0;0;100;107;130;210;350;650
2021-04-29 09:38:00;0;60;0;0;0;0;100;114;130;210;350;650
2021-04-29 09:39:00;42;8;0;10;0;0;100;179;130;330;350;650
2021-04-29 09:40:00;60;0;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:03:00;10;45;0;5;0;0;100;109;130;306;350;650
2021-04-29 10:04:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:05:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:06:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:07:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:08:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:09:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:10:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:11:00;0;60;0;0;0;0;100;111;130;210;350;650
2021-04-29 10:12:00;0;60;0;0;0;0;100;102;130;210;350;650
2021-04-29 10:13:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:14:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:15:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:16:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:17:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:18:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:19:00;0;60;0;0;0;0;100;103;130;210;350;650
2021-04-29 10:20:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:21:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:22:00;0;60;0;0;0;0;100;103;130;210;350;650
2021-04-29 10:23:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:24:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:25:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:26:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:27:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:28:00;0;41;0;19;0;0;100;103;130;282;350;650
2021-04-29 10:29:00;0;56;4;0;0;0;100;111;200;210;350;650
2021-04-29 10:30:00;0;49;3;8;0;0;100;158;200;322;350;650
2021-04-29 10:31:00;0;47;8;5;0;0;100;176;180;274;350;650
2021-04-29 10:32:00;0;32;28;0;0;0;100;187;189;210;350;650
2021-04-29 10:33:00;0;27;20;13;0;0;100;146;191;526;350;650
2021-04-29 10:34:00;0;60;0;0;0;0;100;107;130;210;350;650
2021-04-29 10:35:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:36:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:37:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:38:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:39:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:40:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:41:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:42:00;0;60;0;0;0;0;100;146;130;210;350;650
2021-04-29 10:43:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:44:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:45:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:46:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:47:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:48:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 10:49:00;0;28;0;0;0;32;100;126;130;210;350;1162
2021-04-29 10:50:00;0;0;36;21;0;3;100;100;154;298;350;1994
2021-04-29 10:51:00;0;0;43;17;0;0;100;100;148;486;350;650
2021-04-29 10:52:00;0;58;0;2;0;0;100;181;130;218;350;650
2021-04-29 10:53:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 10:54:00;0;60;0;0;0;0;100;157;130;210;350;650
2021-04-29 10:55:00;0;60;0;0;0;0;100;171;130;210;350;650
2021-04-29 10:56:00;0;60;0;0;0;0;100;162;130;210;350;650
2021-04-29 10:57:00;0;60;0;0;0;0;100;151;130;210;350;650
2021-04-29 10:58:00;0;60;0;0;0;0;100;121;130;210;350;650
2021-04-29 10:59:00;0;60;0;0;0;0;100;127;130;210;350;650
2021-04-29 11:00:00;0;60;0;0;0;0;100;143;130;210;350;650
2021-04-29 11:01:00;0;37;10;13;0;0;100;132;170;370;350;650
2021-04-29 11:02:00;0;8;38;14;0;0;100;186;163;386;350;650
2021-04-29 11:03:00;0;0;58;2;0;0;100;100;147;294;350;650
2021-04-29 11:04:00;0;7;12;18;0;23;100;178;162;330;350;2058
2021-04-29 11:05:00;0;0;25;29;0;6;100;100;155;294;350;1098
2021-04-29 11:06:00;0;0;16;21;0;23;100;100;155;342;350;1002
2021-04-29 11:07:00;0;0;18;31;0;11;100;100;155;282;350;1258
2021-04-29 11:08:00;0;0;51;1;0;8;100;100;191;294;350;1050
2021-04-29 11:09:00;0;0;12;34;0;14;100;100;186;542;350;2250
2021-04-29 11:10:00;0;7;30;23;0;0;100;160;155;454;350;650
2021-04-29 11:11:00;0;0;52;8;0;0;100;100;158;294;350;650
2021-04-29 11:12:00;0;5;47;8;0;0;100;186;154;358;350;650
2021-04-29 11:13:00;0;1;41;13;0;5;100;199;150;254;350;650
2021-04-29 11:14:00;0;41;0;10;0;9;100;180;130;438;350;954
2021-04-29 11:15:00;0;5;19;32;0;4;100;200;163;274;350;650
2021-04-29 11:16:00;0;0;34;8;0;18;100;100;154;254;350;1434
2021-04-29 11:17:00;0;0;28;30;0;2;100;100;155;450;350;682
2021-04-29 11:18:00;0;0;4;23;0;33;100;100;168;326;350;954
2021-04-29 11:19:00;0;14;15;31;0;0;100;194;176;382;350;650
2021-04-29 11:20:00;0;24;11;25;0;0;100;162;173;370;350;650
2021-04-29 11:21:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 11:22:00;0;60;0;0;0;0;100;127;130;210;350;650
2021-04-29 11:23:00;0;60;0;0;0;0;100;126;130;210;350;650
2021-04-29 11:24:00;0;60;0;0;0;0;100;104;130;210;350;650
2021-04-29 11:25:00;0;60;0;0;0;0;100;104;130;210;350;650
2021-04-29 11:26:00;0;60;0;0;0;0;100;131;130;210;350;650
2021-04-29 11:27:00;0;60;0;0;0;0;100;107;130;210;350;650
2021-04-29 11:28:00;0;60;0;0;0;0;100;112;130;210;350;650
2021-04-29 11:29:00;0;60;0;0;0;0;100;107;130;210;350;650
2021-04-29 11:30:00;0;60;0;0;0;0;100;161;130;210;350;650
2021-04-29 11:31:00;0;60;0;0;0;0;100;110;130;210;350;650
2021-04-29 11:32:00;0;60;0;0;0;0;100;112;130;210;350;650
2021-04-29 11:33:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 11:34:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 11:35:00;0;60;0;0;0;0;100;106;130;210;350;650
2021-04-29 11:36:00;0;60;0;0;0;0;100;100;130;210;350;650
2021-04-29 11:37:00;0;60;0;0;0;0;100;112;130;210;350;650
2021-04-29 11:38:00;0;60;0;0;0;0;100;122;130;210;350;650
2021-04-29 11:39:00;0;60;0;0;0;0;100;112;130;210;350;650
2021-04-29 11:40:00;0;60;0;0;0;0;100;104;130;210;350;650
2021-04-29 11:41:00;0;60;0;0;0;0;100;112;130;210;350;650
2021-04-29 11:42:00;0;60;0;0;0;0;100;114;130;210;350;650
2021-04-29 11:43:00;0;60;0;0;0;0;100;108;130;210;350;650
2021-04-29 11:44:00;0;60;0;0;0;0;100;112;130;210;350;650
2021-04-29 11:45:00;0;60;0;0;0;0;100;155;130;210;350;650
2021-04-29 11:46:00;0;60;0;0;0;0;100;152;130;210;350;650
2021-04-29 11:47:00;0;60;0;0;0;0;100;105;130;210;350;650
2021-04-29 11:48:00;0;60;0;0;0;0;100;111;130;210;350;650
2021-04-29 11:49:00;0;60;0;0;0;0;100;105;130;210;350;650
2021-04-29 11:50:00;0;60;0;0;0;0;100;105;130;210;350;650
2021-04-29 11:51:00;0;60;0;0;0;0;100;141;130;210;350;650
2021-04-29 11:52:00;0;60;0;0;0;0;100;101;130;210;350;650
2021-04-29 11:53:00;0;60;0;0;0;0;100;134;130;210;350;650
2021-04-29 11:54:00;0;60;0;0;0;0;100;103;130;210;350;650
2021-04-29 11:55:00;0;60;0;0;0;0;100;102;130;210;350;650
2021-04-29 11:56:00;0;60;0;0;0;0;100;104;130;210;350;650
2021-04-29 11:57:00;0;60;0;0;0;0;100;105;130;210;350;650
2021-04-29 11:58:00;0;60;0;0;0;0;100;115;130;210;350;650
2021-04-29 11:59:00;0;60;0;0;0;0;100;116;130;210;350;650
2021-04-29 12:00:00;0;60;0;0;0;0;100;116;130;210;350;650
2021-04-29 12:01:00;0;23;12;25;0;0;100;130;159;278;350;650
2021-04-29 12:02:00;0;0;17;43;0;0;100;100;162;298;350;650
2021-04-29 12:03:00;0;1;34;25;0;0;100;165;154;378;350;650
2021-04-29 12:04:00;0;0;55;5;0;0;100;100;161;246;350;650
2021-04-29 12:05:00;0;19;17;24;0;0;100;150;164;478;350;650
2021-04-29 12:06:00;0;0;56;4;0;0;100;100;146;346;350;650
2021-04-29 12:07:00;0;0;32;20;0;8;100;100;152;274;350;890
2021-04-29 12:08:00;0;0;44;13;0;3;100;100;147;434;350;682
2021-04-29 12:09:00;0;5;11;44;0;0;100;145;159;294;350;650
2021-04-29 12:10:00;0;3;31;26;0;0;100;187;173;310;350;650
2021-04-29 12:11:00;0;0;37;10;0;13;100;100;162;358;350;650
2021-04-29 12:12:00;0;0;37;23;0;0;100;100;189;354;350;650
2021-04-29 12:13:00;0;0;56;4;0;0;100;100;154;282;350;650
2021-04-29 12:14:00;0;0;14;38;0;8;100;100;159;370;350;890
2021-04-29 12:15:00;0;0;28;26;0;6;100;100;151;246;350;938
